complaint_id,user_id,user_name,user_role,complaint_description,problem_category,responsible_department,location,severity,priority,affected_people,status,created_at,resolved_at,predicted_resolution_hours,actual_resolution_hours,feedback_rating
CMP00154,STU5728,Student_5728,Student,computer not working,IT/AV,IT/AV Support,AI Lab,High,5,93,Resolved,2026-02-15 01:36:00,2026-02-15 08:42:00,7.1,5.7,4.0
CMP00155,STU6990,Student_6990,Student,vehicle entry issue,Transport,Transport,ECE Department,Medium,4,87,In Progress,2025-05-02 04:06:00,,13.9,,
CMP00156,STU8761,Student_8761,Staff,LAN port not working,WiFi/Network,IT/Network,Hostel B,Medium,4,86,Assigned,2025-02-11 01:02:00,,8.3,,
CMP00157,STU9311,Student_9311,Staff,corridor dirty,Cleaning,Housekeeping,Hostel B,Low,3,87,Resolved,2026-02-07 19:47:00,2026-02-08 17:23:00,21.6,21.1,5.0
CMP00158,STU8775,Student_8775,Staff,door handle broken,Furniture,Civil/Maintenance,Main Block,Medium,3,7,Closed,2026-08-21 09:50:00,2026-08-21 17:56:00,8.1,4.4,5.0
CMP00159,STU2800,Student_2800,Student,water heater not working,Hostel,Hostel Maintenance,CSE Department,Low,2,9,Resolved,2026-01-25 04:52:00,2026-01-25 17:28:00,12.6,12.8,1.0
CMP00160,STU9498,Student_9498,Student,access gate problem,Security,Security,Auditorium,Low,2,36,Submitted,2026-04-28 23:46:00,,16.3,,
CMP00161,STU8932,Student_8932,Student,parking problem,Transport,Transport,Admin Office,Medium,3,68,Resolved,2026-01-21 10:11:00,2026-01-21 19:17:00,9.1,7.3,2.0
CMP00162,STU6194,Student_6194,Staff,window damaged,Furniture,Civil/Maintenance,IoT Lab,Low,3,126,Assigned,2025-11-01 09:45:00,,16.8,,
CMP00163,STU5758,Student_5758,Student,ventilation problem,HVAC,HVAC Maintenance,CSE Department,Medium,3,38,In Progress,2026-01-24 12:52:00,,15.2,,
CMP00164,STU5450,Student_5450,Student,table needs repair,Furniture,Civil/Maintenance,Block B,Medium,3,70,Resolved,2026-03-29 20:16:00,2026-03-30 11:22:00,15.1,15.7,1.0
CMP00165,STU7771,Student_7771,Staff,bed repair needed,Hostel,Hostel Maintenance,Computer Lab 2,Low,2,26,In Progress,2026-06-28 07:40:00,,26.2,,
CMP00166,STU8822,Student_8822,Student,equipment maintenance required,Laboratory,Laboratory Maintenance,Block C,Medium,4,122,Closed,2025-06-11 13:41:00,2025-06-12 06:41:00,17.0,19.9,3.0
CMP00167,STU3868,Student_3868,Staff,fan speed problem,HVAC,HVAC Maintenance,Main Gate,Low,2,10,Resolved,2025-08-26 17:47:00,2025-08-27 12:35:00,18.8,16.6,2.0
CMP00168,STU6489,Student_6489,Staff,power outage,Electrical,Electrical Maintenance,Hostel A,Low,2,28,In Progress,2025-10-24 01:00:00,,17.9,,
CMP00169,STU6417,Student_6417,Student,emergency alarm issue,Security,Security,Hostel B,Medium,3,29,In Progress,2025-05-18 16:29:00,,5.9,,
CMP00170,STU7643,Student_7643,Staff,equipment maintenance required,Laboratory,Laboratory Maintenance,Main Gate,Medium,3,45,Resolved,2025-10-30 18:43:00,2025-10-31 08:37:00,13.9,16.2,5.0
CMP00171,STU8319,Student_8319,Staff,air conditioner not working,HVAC,HVAC Maintenance,Seminar Hall,Medium,3,61,In Progress,2025-11-28 07:00:00,,12.7,,
CMP00172,STU2017,Student_2017,Student,fan speed problem,HVAC,HVAC Maintenance,Sports Ground,High,4,61,In Progress,2025-01-12 08:41:00,,7.9,,
CMP00173,STU7021,Student_7021,Student,access gate problem,Security,Security,Library,Medium,3,76,Resolved,2025-11-15 22:07:00,2025-11-16 03:43:00,5.6,5.5,2.0
CMP00174,STU5054,Student_5054,Student,dustbin overflowing,Cleaning,Housekeeping,Block D,Medium,3,56,Resolved,2026-07-17 15:48:00,2026-07-18 06:42:00,14.9,14.8,5.0
CMP00175,STU3695,Student_3695,Staff,emergency alarm issue,Security,Security,Placement Cell,Medium,3,39,Resolved,2026-07-15 16:12:00,2026-07-16 05:30:00,13.3,12.9,5.0
CMP00176,STU9409,Student_9409,Staff,CCTV not working,Security,Security,Admin Office,Low,2,34,Submitted,2026-06-07 14:51:00,,16.3,,
CMP00177,STU4570,Student_4570,Student,emergency alarm issue,Security,Security,Block A,Medium,2,1,In Progress,2025-11-12 23:01:00,,11.3,,
CMP00178,STU3218,Student_3218,Staff,power outage,Electrical,Electrical Maintenance,Mechanical Lab,High,4,47,In Progress,2025-03-12 15:02:00,,6.4,,
CMP00179,STU2943,Student_2943,Student,room too hot,HVAC,HVAC Maintenance,Cafeteria,High,5,90,Resolved,2026-01-22 12:05:00,2026-01-22 18:53:00,6.8,5.8,5.0
CMP00180,STU8585,Student_8585,Staff,printer not working,IT/AV,IT/AV Support,Block D,High,4,77,Submitted,2025-08-17 00:48:00,,5.1,,
CMP00181,STU4943,Student_4943,Student,vehicle entry issue,Transport,Transport,Computer Lab 2,Low,2,5,Resolved,2025-04-26 01:51:00,2025-04-26 17:45:00,15.9,16.9,1.0
CMP00182,STU9843,Student_9843,Student,toilet water problem,Plumbing,Plumbing Maintenance,Block A,Medium,3,60,Resolved,2025-09-08 23:02:00,2025-09-09 08:08:00,9.1,6.4,1.0
CMP00183,STU4881,Student_4881,Staff,corridor dirty,Cleaning,Housekeeping,IoT Lab,Low,3,83,Resolved,2026-08-15 19:49:00,2026-08-16 18:55:00,23.1,22.1,2.0
CMP00184,STU9120,Student_9120,Student,noise complaint,Library,Library Administration,Computer Lab 2,Medium,4,110,Assigned,2026-08-29 23:58:00,,11.4,,
CMP00185,STU9813,Student_9813,Staff,room too hot,HVAC,HVAC Maintenance,Hostel B,Medium,3,48,In Progress,2026-03-03 13:09:00,,15.8,,
CMP00186,STU9683,Student_9683,Student,internet connection slow,WiFi/Network,IT/Network,IoT Lab,High,5,143,Closed,2025-03-01 17:26:00,2025-03-02 01:38:00,8.2,9.5,4.0
CMP00187,STU1844,Student_1844,Staff,network unavailable,WiFi/Network,IT/Network,Computer Lab 1,Medium,3,49,Resolved,2026-01-15 02:34:00,2026-01-15 17:28:00,14.9,15.7,4.0
CMP00188,STU4422,Student_4422,Staff,noise complaint,Library,Library Administration,Parking Area,Very Low,2,123,Resolved,2026-08-25 23:42:00,2026-08-27 09:24:00,33.7,34.9,3.0
CMP00189,STU7498,Student_7498,Student,fan not working,Electrical,Electrical Maintenance,Computer Lab 1,Critical,5,53,Resolved,2026-05-06 07:44:00,2026-05-06 12:56:00,5.2,9.2,5.0
CMP00190,STU8692,Student_8692,Staff,fan speed problem,HVAC,HVAC Maintenance,Seminar Hall,Medium,3,26,Resolved,2026-01-04 16:56:00,2026-01-05 03:26:00,10.5,9.5,2.0
CMP00191,STU7841,Student_7841,Staff,fan speed problem,HVAC,HVAC Maintenance,Auditorium,Very Low,2,149,Closed,2025-01-17 08:35:00,2025-01-18 15:05:00,30.5,28.6,2.0
CMP00192,STU8550,Student_8550,Student,network unavailable,WiFi/Network,IT/Network,Computer Lab 2,Medium,4,126,Resolved,2025-12-12 08:48:00,2025-12-12 22:36:00,13.8,12.3,3.0
CMP00193,STU1794,Student_1794,Student,washroom cleaning required,Cleaning,Housekeeping,CSE Department,Medium,3,20,Resolved,2025-03-02 16:02:00,2025-03-03 06:32:00,14.5,17.4,4.0
CMP00194,STU8993,Student_8993,Student,spillage needs cleaning,Cleaning,Housekeeping,Computer Lab 2,Low,3,124,Resolved,2026-04-12 11:03:00,2026-04-13 06:51:00,19.8,20.7,1.0
CMP00195,STU3937,Student_3937,Student,shuttle unavailable,Transport,Transport,Auditorium,Very Low,2,111,Resolved,2025-10-21 00:32:00,2025-10-21 19:50:00,19.3,19.1,1.0
CMP00196,STU8520,Student_8520,Student,bus cleanliness issue,Transport,Transport,Computer Lab 2,Low,3,104,In Progress,2025-10-01 12:05:00,,9.8,,
CMP00197,STU8798,Student_8798,Student,computer lab network issue,Laboratory,Laboratory Maintenance,IoT Lab,Medium,4,97,Resolved,2025-03-24 20:54:00,2025-03-25 08:00:00,11.1,12.6,1.0
CMP00198,STU9653,Student_9653,Student,computer lab network issue,Laboratory,Laboratory Maintenance,Block B,Medium,3,25,In Progress,2026-03-21 20:50:00,,12.6,,
CMP00199,STU1539,Student_1539,Student,internet connection slow,WiFi/Network,IT/Network,Placement Cell,High,5,140,In Progress,2025-03-18 21:59:00,,6.5,,
CMP00200,STU7375,Student_7375,Staff,air conditioner not working,HVAC,HVAC Maintenance,Computer Lab 1,Medium,3,62,Assigned,2026-02-12 02:19:00,,12.1,,
CMP00201,STU6580,Student_6580,Staff,computer not working,IT/AV,IT/AV Support,Placement Cell,High,4,20,In Progress,2025-02-24 03:27:00,,2.3,,
CMP00202,STU8075,Student_8075,Student,air conditioner not working,HVAC,HVAC Maintenance,Main Gate,Medium,4,97,In Progress,2026-04-07 15:14:00,,12.0,,
CMP00203,STU7225,Student_7225,Student,noise complaint,Library,Library Administration,Admin Office,Medium,3,40,Assigned,2025-09-10 22:04:00,,12.3,,
CMP00204,STU4070,Student_4070,Staff,equipment maintenance required,Laboratory,Laboratory Maintenance,Electronics Lab,Medium,3,23,Resolved,2025-04-04 00:19:00,2025-04-04 09:49:00,9.5,9.5,4.0
CMP00205,STU1202,Student_1202,Staff,shuttle unavailable,Transport,Transport,Hostel B,Medium,4,99,Resolved,2025-01-27 02:22:00,2025-01-27 12:58:00,10.6,8.4,4.0
CMP00206,STU3777,Student_3777,Student,projector not working,IT/AV,IT/AV Support,CSE Department,High,5,98,Assigned,2025-09-06 18:33:00,,5.2,,
CMP00207,STU5123,Student_5123,Student,bench damaged,Furniture,Civil/Maintenance,AI Lab,Medium,4,93,Resolved,2026-03-08 09:30:00,2026-03-09 00:30:00,15.0,15.6,4.0
CMP00208,STU8212,Student_8212,Staff,bed repair needed,Hostel,Hostel Maintenance,Computer Lab 1,Medium,4,85,Resolved,2026-02-10 10:53:00,2026-02-10 23:05:00,12.2,12.3,4.0
CMP00209,STU5775,Student_5775,Staff,noise complaint,Library,Library Administration,Block D,Medium,4,82,Closed,2026-05-06 10:11:00,2026-05-06 18:29:00,8.3,6.9,5.0
CMP00210,STU1440,Student_1440,Staff,network unavailable,WiFi/Network,IT/Network,Seminar Hall,Medium,3,47,Closed,2026-08-01 06:37:00,2026-08-01 19:13:00,12.6,11.2,2.0
CMP00211,STU3525,Student_3525,Staff,access gate problem,Security,Security,Placement Cell,Low,2,65,In Progress,2026-05-27 04:40:00,,22.6,,
CMP00212,STU9907,Student_9907,Student,projector not working,IT/AV,IT/AV Support,Cafeteria,Critical,5,108,Resolved,2026-05-06 18:25:00,2026-05-06 20:19:00,1.9,4.6,3.0
CMP00213,STU3725,Student_3725,Student,projector issue in lab,Laboratory,Laboratory Maintenance,Parking Area,Medium,4,91,In Progress,2025-03-29 03:49:00,,9.2,,
CMP00214,STU4621,Student_4621,Staff,hostel cleaning required,Hostel,Hostel Maintenance,ECE Department,Medium,4,133,Resolved,2025-04-11 08:14:00,2025-04-11 20:38:00,12.4,11.7,3.0
CMP00215,STU2901,Student_2901,Student,smart board issue,IT/AV,IT/AV Support,ECE Department,Medium,3,22,In Progress,2025-01-26 15:06:00,,11.4,,
CMP00216,STU8178,Student_8178,Staff,fan speed problem,HVAC,HVAC Maintenance,Electronics Lab,Medium,3,25,In Progress,2025-07-31 16:30:00,,10.4,,
CMP00217,STU4996,Student_4996,Student,air conditioner not working,HVAC,HVAC Maintenance,IoT Lab,Very Low,1,43,Resolved,2025-12-18 20:06:00,2025-12-19 19:48:00,23.7,23.4,5.0
CMP00218,STU1478,Student_1478,Student,garbage not removed,Cleaning,Housekeeping,Hostel C,Medium,4,102,Resolved,2025-07-08 05:40:00,2025-07-08 12:28:00,6.8,7.4,4.0
CMP00219,STU4063,Student_4063,Staff,hostel cleaning required,Hostel,Hostel Maintenance,Seminar Hall,Very Low,2,138,Resolved,2025-03-06 18:06:00,2025-03-07 19:12:00,25.1,26.3,3.0
CMP00220,STU6700,Student_6700,Staff,poor wifi signal,WiFi/Network,IT/Network,Block C,Medium,3,30,Resolved,2025-11-17 19:24:00,2025-11-18 09:48:00,14.4,13.0,4.0
CMP00221,STU6003,Student_6003,Student,water heater not working,Hostel,Hostel Maintenance,Admin Office,High,4,62,In Progress,2025-03-28 21:08:00,,6.3,,
CMP00222,STU7931,Student_7931,Student,garbage not removed,Cleaning,Housekeeping,Placement Cell,Low,3,99,Assigned,2026-02-02 13:38:00,,23.9,,
CMP00223,STU8389,Student_8389,Student,emergency alarm issue,Security,Security,Placement Cell,High,5,81,Assigned,2025-06-20 15:18:00,,8.0,,
CMP00224,STU9006,Student_9006,Student,air conditioner not working,HVAC,HVAC Maintenance,Hostel A,Low,3,114,Resolved,2026-01-29 17:32:00,2026-01-30 10:20:00,16.8,15.3,1.0
CMP00225,STU9369,Student_9369,Student,hostel room issue,Hostel,Hostel Maintenance,ECE Department,Low,3,127,Resolved,2025-02-03 08:14:00,2025-02-04 05:02:00,20.8,21.6,5.0
CMP00226,STU7965,Student_7965,Student,pipe leakage,Plumbing,Plumbing Maintenance,ECE Department,Medium,3,56,Resolved,2026-01-11 17:52:00,2026-01-12 08:46:00,14.9,15.0,2.0
CMP00227,STU8015,Student_8015,Student,chair broken,Furniture,Civil/Maintenance,Cafeteria,Medium,4,90,Closed,2025-03-31 14:55:00,2025-03-31 23:43:00,8.8,9.0,5.0
CMP00228,STU3758,Student_3758,Staff,washroom cleaning required,Cleaning,Housekeeping,Computer Lab 1,High,5,138,In Progress,2026-08-07 11:34:00,,5.7,,
CMP00229,STU5543,Student_5543,Student,lab power problem,Laboratory,Laboratory Maintenance,IoT Lab,Medium,3,16,Resolved,2025-04-08 04:48:00,2025-04-08 20:12:00,15.4,14.9,2.0
CMP00230,STU7786,Student_7786,Staff,internet connection slow,WiFi/Network,IT/Network,Placement Cell,Medium,3,69,Resolved,2026-02-07 15:09:00,2026-02-08 03:15:00,12.1,15.0,4.0
CMP00231,STU2526,Student_2526,Staff,no water supply,Plumbing,Plumbing Maintenance,ECE Department,Low,1,1,In Progress,2026-01-13 14:31:00,,14.4,,
CMP00232,STU6533,Student_6533,Student,light issue in library,Library,Library Administration,Block B,High,4,73,Resolved,2026-02-12 06:27:00,2026-02-12 13:21:00,6.9,5.6,5.0
CMP00233,STU8230,Student_8230,Staff,access gate problem,Security,Security,Admin Office,High,4,41,Resolved,2025-02-17 03:40:00,2025-02-17 10:46:00,7.1,6.4,1.0
CMP00234,STU2350,Student_2350,Staff,computer not working,IT/AV,IT/AV Support,Placement Cell,High,4,65,Closed,2025-11-06 05:55:00,2025-11-06 13:07:00,7.2,6.9,2.0
CMP00235,STU1017,Student_1017,Student,power outage,Electrical,Electrical Maintenance,Main Gate,Medium,3,25,Assigned,2025-08-28 13:41:00,,16.3,,
CMP00236,STU3165,Student_3165,Staff,CCTV not working,Security,Security,Block D,Medium,4,109,Resolved,2025-01-09 22:21:00,2025-01-10 07:09:00,8.8,8.6,1.0
CMP00237,STU3340,Student_3340,Student,poor wifi signal,WiFi/Network,IT/Network,Block B,High,4,35,Resolved,2025-11-03 04:24:00,2025-11-03 12:36:00,8.2,9.0,5.0
CMP00238,STU2420,Student_2420,Student,hostel room issue,Hostel,Hostel Maintenance,Parking Area,Medium,3,56,Resolved,2025-06-05 13:39:00,2025-06-05 21:09:00,7.5,8.4,2.0
CMP00239,STU5668,Student_5668,Student,toilet water problem,Plumbing,Plumbing Maintenance,CSE Department,Medium,3,64,Resolved,2025-05-24 07:17:00,2025-05-24 21:47:00,14.5,14.2,3.0
CMP00240,STU9185,Student_9185,Student,LAN port not working,WiFi/Network,IT/Network,Parking Area,Medium,3,62,In Progress,2025-02-25 07:31:00,,12.0,,
CMP00241,STU8717,Student_8717,Student,bus delay,Transport,Transport,Mechanical Lab,Critical,5,45,Resolved,2025-05-16 12:55:00,2025-05-16 15:19:00,2.4,0.7,1.0
CMP00242,STU9209,Student_9209,Staff,hostel room issue,Hostel,Hostel Maintenance,Main Block,Medium,3,74,In Progress,2025-02-10 01:50:00,,13.8,,
CMP00243,STU3545,Student_3545,Staff,smart board issue,IT/AV,IT/AV Support,Block B,Medium,3,53,Resolved,2025-03-27 09:05:00,2025-03-27 19:23:00,10.3,10.1,4.0
CMP00244,STU8428,Student_8428,Student,hostel room issue,Hostel,Hostel Maintenance,IoT Lab,Medium,3,30,Closed,2025-03-01 07:05:00,2025-03-01 18:23:00,11.3,8.4,3.0
CMP00245,STU3735,Student_3735,Staff,AC issue in library,Library,Library Administration,Block C,Very Low,1,67,Resolved,2026-05-24 11:33:00,2026-05-25 12:09:00,24.6,24.8,2.0
CMP00246,STU2262,Student_2262,Staff,lab power problem,Laboratory,Laboratory Maintenance,CSE Department,High,5,148,Submitted,2026-03-16 08:33:00,,7.1,,
CMP00247,STU2889,Student_2889,Student,emergency alarm issue,Security,Security,Mechanical Lab,Low,2,27,Assigned,2026-08-04 05:23:00,,16.9,,
CMP00248,STU1579,Student_1579,Staff,projector issue in lab,Laboratory,Laboratory Maintenance,Main Block,Very Low,1,46,Closed,2026-04-29 11:24:00,2026-04-30 14:18:00,26.9,26.0,2.0
CMP00249,STU3938,Student_3938,Student,air conditioner leaking,HVAC,HVAC Maintenance,Auditorium,High,4,14,Resolved,2026-08-09 11:07:00,2026-08-09 16:43:00,5.6,8.1,5.0
CMP00250,STU7044,Student_7044,Student,power outage,Electrical,Electrical Maintenance,Block B,High,3,3,Resolved,2025-11-15 10:05:00,2025-11-15 19:05:00,9.0,7.1,3.0
CMP00251,STU3466,Student_3466,Student,room electrical issue,Hostel,Hostel Maintenance,CSE Department,Medium,3,63,Closed,2026-05-21 06:46:00,2026-05-21 14:52:00,8.1,8.6,4.0
CMP00252,STU2703,Student_2703,Student,fan not working,Electrical,Electrical Maintenance,Hostel C,Medium,3,79,Resolved,2025-12-10 00:48:00,2025-12-10 16:06:00,15.3,12.7,5.0
CMP00253,STU7767,Student_7767,Staff,poor wifi signal,WiFi/Network,IT/Network,Hostel A,Critical,5,134,Closed,2025-10-14 02:02:00,2025-10-14 05:26:00,3.4,3.3,4.0
CMP00254,STU4879,Student_4879,Staff,lab equipment not working,Laboratory,Laboratory Maintenance,Sports Ground,Low,2,34,Submitted,2025-03-18 18:36:00,,23.6,,
CMP00255,STU4321,Student_4321,Student,bench damaged,Furniture,Civil/Maintenance,Seminar Hall,High,4,20,In Progress,2025-12-01 10:28:00,,9.4,,
CMP00256,STU8404,Student_8404,Staff,hostel room issue,Hostel,Hostel Maintenance,Block D,Low,2,54,Closed,2025-05-04 17:22:00,2025-05-05 07:40:00,14.3,14.7,4.0
CMP00257,STU3430,Student_3430,Student,chair broken,Furniture,Civil/Maintenance,Block B,Low,3,84,Resolved,2026-09-10 01:13:00,2026-09-10 15:55:00,14.7,12.1,2.0
CMP00258,STU5093,Student_5093,Student,room too hot,HVAC,HVAC Maintenance,Hostel B,Very Low,2,143,Closed,2025-06-28 00:25:00,2025-06-28 21:01:00,20.6,23.2,4.0
CMP00259,STU5240,Student_5240,Student,tap not working,Plumbing,Plumbing Maintenance,Block C,Very Low,1,22,Resolved,2025-05-14 06:52:00,2025-05-15 15:10:00,32.3,28.6,1.0
CMP00260,STU3752,Student_3752,Staff,tap not working,Plumbing,Plumbing Maintenance,Main Gate,Medium,3,13,Closed,2025-12-06 03:02:00,2025-12-06 19:32:00,16.5,18.9,4.0
CMP00261,STU1567,Student_1567,Student,CCTV not working,Security,Security,Seminar Hall,Medium,3,39,Resolved,2025-07-11 08:17:00,2025-07-11 21:17:00,13.0,13.9,3.0
CMP00262,STU5082,Student_5082,Student,door lock problem,Security,Security,Hostel C,Medium,4,135,Closed,2026-03-06 06:41:00,2026-03-06 21:11:00,14.5,15.3,4.0
CMP00263,STU6224,Student_6224,Student,lab power problem,Laboratory,Laboratory Maintenance,Hostel A,Medium,3,7,In Progress,2026-05-30 10:24:00,,5.4,,
CMP00264,STU5060,Student_5060,Student,power socket damaged,Electrical,Electrical Maintenance,Block A,High,4,26,Resolved,2026-04-29 16:22:00,2026-04-29 23:46:00,7.4,11.5,3.0
CMP00265,STU3885,Student_3885,Student,bus delay,Transport,Transport,ECE Department,Critical,5,45,Closed,2025-08-13 18:54:00,2025-08-13 21:54:00,3.0,0.5,5.0
CMP00266,STU9064,Student_9064,Staff,fan speed problem,HVAC,HVAC Maintenance,Sports Ground,Very Low,1,49,Assigned,2025-12-27 18:36:00,,33.1,,
CMP00267,STU3137,Student_3137,Staff,dustbin overflowing,Cleaning,Housekeeping,Block A,Low,2,52,In Progress,2026-06-24 15:00:00,,18.3,,
CMP00268,STU2188,Student_2188,Staff,computer lab network issue,Laboratory,Laboratory Maintenance,Electronics Lab,Low,3,94,Closed,2025-06-01 18:45:00,2025-06-02 15:51:00,21.1,21.5,4.0
CMP00269,STU3854,Student_3854,Staff,hostel room issue,Hostel,Hostel Maintenance,Electronics Lab,Medium,4,82,Closed,2025-05-20 05:46:00,2025-05-20 12:04:00,6.3,7.3,2.0
CMP00270,STU1530,Student_1530,Student,noise complaint,Library,Library Administration,Library,Medium,4,101,Resolved,2025-10-29 04:11:00,2025-10-29 08:47:00,4.6,8.1,5.0
CMP00271,STU4899,Student_4899,Staff,ventilation problem,HVAC,HVAC Maintenance,Computer Lab 2,Medium,3,20,In Progress,2025-04-17 15:09:00,,9.7,,
CMP00272,STU2110,Student_2110,Staff,air conditioner leaking,HVAC,HVAC Maintenance,Main Gate,High,4,64,In Progress,2025-12-10 14:00:00,,9.3,,
CMP00273,STU6754,Student_6754,Staff,chair broken,Furniture,Civil/Maintenance,CSE Department,Very Low,2,97,Resolved,2026-01-31 14:46:00,2026-02-01 19:46:00,29.0,29.8,1.0
CMP00274,STU5831,Student_5831,Student,emergency alarm issue,Security,Security,Main Gate,High,4,9,Submitted,2025-08-19 05:28:00,,8.6,,
CMP00275,STU8909,Student_8909,Student,fan speed problem,HVAC,HVAC Maintenance,Block C,Low,3,87,Closed,2025-03-18 17:57:00,2025-03-19 14:03:00,20.1,21.4,4.0
CMP00276,STU5346,Student_5346,Staff,AC issue in library,Library,Library Administration,Parking Area,High,5,139,Resolved,2025-07-30 06:26:00,2025-07-30 13:50:00,7.4,8.0,3.0
CMP00277,STU8869,Student_8869,Student,wifi not working,WiFi/Network,IT/Network,Block A,Medium,3,76,Resolved,2025-02-25 11:00:00,2025-02-25 19:42:00,8.7,8.2,1.0
CMP00278,STU5341,Student_5341,Student,fan not working,Electrical,Electrical Maintenance,Library,Medium,4,126,In Progress,2025-04-29 09:50:00,,15.4,,
CMP00279,STU5400,Student_5400,Student,noise complaint,Library,Library Administration,Seminar Hall,Low,2,58,Resolved,2026-01-26 11:11:00,2026-01-27 04:29:00,17.3,17.2,2.0
CMP00280,STU7858,Student_7858,Staff,lab equipment not working,Laboratory,Laboratory Maintenance,Block B,Medium,4,134,Resolved,2026-07-09 13:48:00,2026-07-10 05:06:00,15.3,12.6,5.0
CMP00281,STU2970,Student_2970,Staff,poor wifi signal,WiFi/Network,IT/Network,IoT Lab,Low,2,38,Closed,2025-02-05 16:36:00,2025-02-06 07:42:00,15.1,15.8,2.0
CMP00282,STU6238,Student_6238,Student,washroom cleaning required,Cleaning,Housekeeping,Computer Lab 1,Low,2,67,Resolved,2026-03-10 02:43:00,2026-03-10 14:19:00,11.6,13.7,1.0
CMP00283,STU7874,Student_7874,Student,printer not working,IT/AV,IT/AV Support,Seminar Hall,Medium,4,134,Closed,2025-10-10 16:29:00,2025-10-11 04:23:00,11.9,14.2,4.0
